Time(s), Pressure(PSI)
1035.0,13.9656
1036.0,13.9271
1037.0,13.9047
1038.0,13.9288
1039.0,13.993
1040.0,13.914
1041.0,13.9726
1042.0,13.9748
1043.0,13.9556
1044.0,13.9444
1045.0,13.9439
1046.0,13.9373
1047.0,13.9714
1048.0,13.9399
1049.0,13.9161
1050.0,13.9763
1051.0,13.9576
1052.0,13.9905
1053.0,13.9482
1054.0,13.9205
1055.0,13.9382
1056.0,13.911
1057.0,13.9606
1058.0,13.9586
1059.0,13.997
1060.0,13.9491
1061.0,13.9799
1062.0,13.9823
1063.0,13.8862
1064.0,13.9745
1065.0,13.942
1066.0,13.9557
1067.0,13.9475
1068.0,13.9139
1069.0,13.9408
1070.0,13.9163
1071.0,13.951
1072.0,13.9726
1073.0,13.9674
1074.0,13.9459
1075.0,13.9843
1076.0,13.9538
1077.0,13.9427
1078.0,13.938
1079.0,13.9241
1080.0,13.9198
1081.0,13.9485
1082.0,13.958
1083.0,13.9465
1084.0,13.9574
1085.0,13.9955
1086.0,13.9008
1087.0,13.9462
1088.0,13.9354
1089.0,13.9325
1090.0,13.9462
1091.0,13.9562
1092.0,13.8963
1093.0,13.9095
1094.0,13.9187
1095.0,13.9503
1096.0,13.9493
1097.0,13.9066
1098.0,13.9398
1099.0,13.964
1100.0,13.9337
1101.0,13.9655
1102.0,13.9489
1103.0,13.885
1104.0,13.9632
1105.0,13.9233
1106.0,13.9193
1107.0,13.964
1108.0,13.9695
1109.0,13.9637
1110.0,13.9457
1111.0,13.9698
1112.0,13.9199
1113.0,14.0166
1114.0,13.8954
1115.0,13.9066
1116.0,13.9398
1117.0,13.9395
1118.0,13.9442
1119.0,13.9321
1120.0,13.9418
1121.0,13.9457
1122.0,13.9798
1123.0,13.9575
1124.0,13.8918
1125.0,13.9191
1126.0,13.9642
1127.0,13.9546
1128.0,13.932
1129.0,13.9271
1130.0,13.9182
1131.0,13.9534
1132.0,13.9587
1133.0,13.9854
1134.0,13.989
1135.0,13.9185
1136.0,13.9152
1137.0,13.9751
1138.0,13.9303
1139.0,13.9406
1140.0,13.9122
1141.0,13.9939
1142.0,13.9257
1143.0,13.9425
1144.0,13.9168
1145.0,13.9539
1146.0,13.9377
1147.0,13.8858
1148.0,13.8816
1149.0,13.9763
1150.0,13.9306
1151.0,13.8859
1152.0,13.9584
1153.0,13.9535
1154.0,13.9
1155.0,13.9293
1156.0,13.9209
1157.0,13.9169
1158.0,13.938
1159.0,13.9191
1160.0,13.9268
1161.0,13.9167
1162.0,13.9673
1163.0,13.9539
1164.0,13.9008
1165.0,13.9269
1166.0,13.908
1167.0,13.9314
1168.0,13.9671
1169.0,13.9352
1170.0,13.9361
1171.0,13.9432
1172.0,13.9552
1173.0,13.9263
1174.0,13.9629
1175.0,13.9134
1176.0,13.9267
1177.0,13.9599
1178.0,13.9451
1179.0,13.9613
1180.0,13.8966
1181.0,13.9344
1182.0,13.9341
1183.0,13.9504
1184.0,13.9267
1185.0,13.8891
1186.0,13.9596
1187.0,13.9512
1188.0,13.9498
1189.0,13.9201
1190.0,13.9336
1191.0,13.937
1192.0,13.9815
1193.0,13.9499
1194.0,13.9791
1195.0,13.9383
1196.0,13.9239
1197.0,13.9352
1198.0,13.9005
1199.0,13.9293
1200.0,13.9164
1201.0,13.9108
1202.0,13.9437
1203.0,13.9343
1204.0,13.9562
1205.0,13.9486
1206.0,13.9561
1207.0,13.961
1208.0,13.9163
1209.0,13.9364
1210.0,13.9545
1211.0,13.92
1212.0,13.888
1213.0,13.9195
1214.0,13.928
1215.0,13.9648
1216.0,13.886
1217.0,13.914
1218.0,13.8907
1219.0,13.9668
1220.0,13.9586
1221.0,14.0029
1222.0,13.9456
1223.0,13.9246
1224.0,13.8976
1225.0,13.9206
1226.0,13.9205
1227.0,13.911
1228.0,13.9275
1229.0,13.9599
1230.0,13.9737
1231.0,13.9284
1232.0,13.9128
1233.0,13.9323
1234.0,13.9305
1235.0,13.95
1236.0,13.9329
1237.0,13.9623
1238.0,13.9645
1239.0,13.8823
1240.0,13.9512
1241.0,13.957
1242.0,13.9265
1243.0,13.921
1244.0,13.9301
1245.0,13.9296
1246.0,13.9483
1247.0,13.9492
1248.0,13.918
1249.0,13.9265
1250.0,13.9007
1251.0,13.9452
1252.0,13.9628
1253.0,13.9664
1254.0,13.9086
1255.0,13.9172
1256.0,13.9046
1257.0,13.9989
1258.0,13.9276
1259.0,13.9746
1260.0,13.9183
1261.0,13.9556
1262.0,14.0059
1263.0,13.9995
1264.0,13.9
1265.0,13.9709
1266.0,13.9295
1267.0,13.9674
1268.0,13.9883
1269.0,13.9245
1270.0,13.9428
1271.0,13.9308
1272.0,13.9362
1273.0,13.9706
1274.0,13.959
1275.0,13.9155
1276.0,13.962
1277.0,13.9304
1278.0,13.9573
1279.0,13.9144
1280.0,13.9282
1281.0,13.966
1282.0,13.9055
1283.0,13.9295
1284.0,13.9483
1285.0,13.9488
1286.0,13.9268
1287.0,13.9677
1288.0,13.9455
1289.0,13.9468
1290.0,13.9151
1291.0,13.944
1292.0,13.9221
1293.0,13.9722
1294.0,13.9274
1295.0,13.9495
